Time,Ecoregion,SoilType,NrOfCohorts,MaxLayerStdev,Layers,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),PET(mm),Evaporation(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),water(mm),PressureHead(mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,FrostDepth(mm),LeakageFrac(-)
1942.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,21.03802,0,0,38.21208,0,11.041,188.3544,3,0,3.049698,0.9965439,204.8396,184.1779,9.678727,7092,3493,152.3427,452.8832,187,352,817,129,142,169.8511,1000,1
1942.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,29.54498,0,0,56.1804,33.98708,9.531293,188.4106,3,0,3.049698,1.308112,229.4095,200.4982,14.30112,7092,3493,152.3427,639.0803,187,352,817,129,142,165.0762,1000,1
1942.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,9.90361,0,0,63.79472,25.24979,7.08102,178.4414,3,0,3.049698,1.468441,232.0531,197.6659,16.77262,7092,3493,152.3427,819.9737,187,352,817,129,142,154.8441,1000,1
1942.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,11.93109,0,0,52.66172,29.48701,8.2693,188.2723,3,0,3.049698,1.319802,213.1395,181.2845,14.81699,7092,3493,152.3427,986.4412,187,352,817,129,142,139.1551,1000,1
1942.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,30.31451,0,0,31.05418,24.40077,6.842923,188.4899,3,0,3.049698,0.9959317,166.5766,143.7277,10.33767,7092,3493,152.3427,1119.831,187,352,817,129,142,118.009,1000,1
1942.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,25.97784,0,0,13.5987,15.71344,4.406656,188.5732,3,0,2.877425,0.6941499,104.9408,90.06673,6.878814,7092,3493,142.088,1203.019,187,362.254741191864,817,129,144,96.11105,1000,1
1942.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,34.64943,0,0,0,12.8362,3.84993,188.5732,3,8.44432,0,0.3477341,0,0,3.816476,7092,3493,0,1199.203,187,504.342699050903,817,129,151,0,1000,1
1942.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,2.465514,7548,3716,0,377.4061,187,504.342699050903,957.779995203018,139,151,0,1000,1
1943,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,2.127804,7548,3716,0,375.2783,201,373,888,139,151,0,1000,1
1943.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,2.34034,7548,3716,0,372.938,201,373,888,139,151,0,1000,1
1943.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,3.677969,7548,3716,0,369.2601,201,373,888,139,151,0,1000,1
1943.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,6.597145,7548,3716,0,362.6629,201,373,888,139,151,889,1000,1
1943.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,19.80499,0,0,39.44946,0,11.041,188.35,3,0,3.206583,0.9965439,211.4697,189.9306,10.29917,7548,3716,158.8514,470.8113,201,373,888,139,151,155.0781,1000,1
1943.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,28.85165,0,0,58.00784,35.47072,9.382929,185.9368,3,0,3.206583,1.308112,236.8683,206.7292,15.21787,7548,3716,158.8514,662.3225,201,373,888,139,151,150.7185,1000,1
1943.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,5.208694,0,0,65.86594,26.35203,6.970797,177.5995,4,0,3.206583,1.468441,239.5837,203.7363,17.84781,7548,3716,158.8514,848.2109,201,373,888,139,151,141.3764,1000,1
1943.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,9.628403,0,0,54.34443,30.77421,8.140579,186.8919,3,0,3.206583,1.319802,219.9472,186.7394,15.76681,7548,3716,158.8514,1019.184,201,373,888,139,151,127.052,1000,1
1943.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,27.01434,0,0,32.01635,25.46595,6.736405,188.4889,3,0,3.206583,0.9959317,171.7361,147.9168,11.00035,7548,3716,158.8514,1156.1,201,373,888,139,151,107.745,1000,1
1943.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,26.89319,0,0,14.00802,16.39938,4.338062,186.6302,3,0,3.024082,0.6941499,108.0995,92.60732,7.319768,7548,3716,147.993,1241.388,201,383.858403921127,888,139,151,88.27381,1000,1
1943.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,32.2018,0,0,0,13.3967,3.79388,188.5732,3,8.44432,0,0.3477341,0,0,4.061124,7548,3716,0,1237.327,201,531.851439714432,888,139,157,0,1000,1
1943.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,2.623562,8011,3944,0,393.6312,201,531.851439714432,1037.79999136925,149,157,0,1000,1
1944,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,2.258388,8011,3944,0,391.3728,213,394,962,149,157,0,1000,1
1944.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,2.483967,8011,3944,0,388.8888,213,394,962,149,157,0,1000,1
1944.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,3.908553,8011,3944,0,384.9803,213,394,962,149,157,0,1000,1
1944.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,7.010827,8011,3944,0,377.9695,213,394,962,149,157,889,1000,1
1944.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,18.44527,0,0,40.69664,0,11.041,188.4625,3,0,3.361023,0.9965439,218.1518,195.7614,10.94197,8011,3944,165.1737,488.4607,213,394,962,149,157,141.7909,1000,1
1944.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,23.45979,0,0,59.74991,36.90869,9.239131,188.4051,3,0,3.361023,1.308112,243.9778,212.6474,16.15493,8011,3944,165.1737,684.9531,213,394,962,149,157,137.8049,1000,1
1944.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,0,0,67.72409,27.42033,6.863967,182.4566,3,0,3.361023,1.468441,246.3385,209.0742,18.9311,8011,3944,165.1737,875.0963,213,394,962,149,157,129.2632,1000,1
1944.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,10.90575,0,0,55.78474,32.02178,8.015822,187.9085,3,0,3.361023,1.319802,225.7732,191.2529,16.71566,8011,3944,165.1737,1049.633,213,394,962,149,157,116.1661,1000,1
1944.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,26.30681,0,0,32.81192,26.49833,6.633168,188.4883,3,0,3.361023,0.9959317,176.0014,151.2407,11.66027,8011,3944,165.1737,1189.214,213,394,962,149,157,98.5134,1000,1
1944.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,24.06009,0,0,14.33929,17.0642,4.27158,188.5332,3,0,3.168083,0.6941499,110.6558,94.56626,7.759082,8011,3944,153.6998,1276.021,213,405.473861694336,962,149,157,81.20059,1000,1
1944.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,33.6167,0,0,0,13.93911,3.73964,188.5732,3,8.44432,0,0.3477341,0,0,4.306879,8011,3944,0,1271.714,213,559.173711061478,962,149,162,0,1000,1
1944.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,2.784065,8480,4176,0,409.4026,213,559.173711061478,1120.98999762535,157,162,0,1000,1
1945,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,2.390719,8480,4176,0,407.0118,227,414,1039,157,162,0,1000,1
1945.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,2.629516,8480,4176,0,404.3824,227,414,1039,157,162,0,1000,1
1945.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,4.132425,8480,4176,0,400.25,227,414,1039,157,162,0,1000,1
1945.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,7.412298,8480,4176,0,392.8377,227,414,1039,157,162,889,1000,1
1945.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,18.08293,0,0,41.6959,0,11.041,187.8256,3,0,3.511926,0.9965439,223.5043,200.2929,11.57175,8480,4176,171.2777,504.4839,227,414,1039,157,162,129.9085,1000,1
1945.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,19.99913,0,0,61.33015,38.29243,9.100758,188.4031,3,0,3.511926,1.308112,250.4257,217.9466,17.09821,8480,4176,171.2777,705.332,227,414,1039,157,162,126.2565,1000,1
1945.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,2.27359,0,0,69.63341,28.44834,6.761166,177.3466,4,0,3.511926,1.468441,253.2788,214.648,20.05311,8480,4176,171.2777,899.927,227,414,1039,157,162,118.4307,1000,1
1945.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,5.071548,0,0,57.39985,33.22231,7.895769,185.9371,3,0,3.511926,1.319802,232.3059,196.5199,17.71498,8480,4176,171.2777,1078.732,227,414,1039,157,162,106.4311,1000,1
1945.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,22.58725,0,0,33.75691,27.49177,6.533823,188.3974,3,0,3.511926,0.9959317,181.0678,155.3992,12.35957,8480,4176,171.2777,1221.772,227,414,1039,157,162,90.25773,1000,1
1945.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,25.28238,0,0,14.746,17.70395,4.207605,186.2373,3,0,3.308371,0.6941499,113.7944,97.13132,8.22421,8480,4176,159.1786,1310.679,227,426.099062919617,1039,157,163,74.85522,1000,1
1945.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,30.85191,0,0,0,14.46007,3.687544,188.5732,3,8.44432,0,0.3477341,0,0,4.562923,8480,4176,0,1306.116,227,585.277662754059,1039,157,168,0,1000,1
1945.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,2.947733,8956,4409,0,424.6398,227,585.277662754059,1207.32000017166,166,168,0,1000,1
1946,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,2.524873,8956,4409,0,422.1151,240,433,1119,166,168,0,1000,1
1946.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,2.777071,8956,4409,0,419.338,240,433,1119,166,168,0,1000,1
1946.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,4.364315,8956,4409,0,414.9738,240,433,1119,166,168,0,1000,1
1946.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,7.828238,8956,4409,0,407.1454,240,433,1119,166,168,889,1000,1
1946.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,23.71362,0,0,42.70687,0,11.041,181.184,3,0,3.659096,0.9965439,228.9189,204.9162,12.22109,8956,4409,177.1687,520.1147,240,433,1119,166,168,119.2798,1000,1
1946.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,13.13921,0,0,62.8277,39.62197,8.967803,185.9273,3,0,3.659096,1.308112,256.5353,222.9489,18.05767,8956,4409,177.1687,725.0059,240,433,1119,166,168,115.9266,1000,1
1946.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,0,0,71.33284,29.43609,6.66239,174.556,4,0,3.659096,1.468441,259.4547,219.507,21.17838,8956,4409,177.1687,923.3346,240,433,1119,166,168,108.741,1000,1
1946.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,58.77586,34.37582,7.780418,185.8039,3,0,3.659096,1.319802,237.8703,200.8643,18.70905,8956,4409,177.1687,1105.49,240,433,1119,166,168,97.72321,1000,1
1946.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,20.81555,0,0,34.53796,28.44631,6.438369,188.3958,3,0,3.659096,0.9959317,185.2542,158.7106,13.05313,8956,4409,177.1687,1251.147,240,433,1119,166,168,82.8731,1000,1
1946.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,22.10316,0,0,15.07592,18.31865,4.146135,188.5319,3,0,3.444745,0.6941499,116.3404,99.12711,8.68571,8956,4409,164.4344,1341.589,240,445.734264612198,1119,166,168,69.16248,1000,1
1946.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,32.69695,0,0,0,14.95955,3.637596,188.5732,3,8.44432,0,0.3477341,0,0,4.818971,8956,4409,0,1336.77,240,610.168710947037,1119,166,174,0,1000,1
1946.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,3.113145,9437,4646,0,439.3592,240,610.168710947037,1296.73998785019,174,174,0,1000,1
1947,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,2.660223,9437,4646,0,436.6989,252,452,1202,174,174,0,1000,1
1947.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,2.92594,9437,4646,0,433.7729,252,452,1202,174,174,0,1000,1
1947.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,4.598271,9437,4646,0,429.1747,252,452,1202,174,174,0,1000,1
1947.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,8.247883,9437,4646,0,420.9269,252,452,1202,174,174,889,1000,1
1947.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,15.62149,0,0,43.6445,0,11.041,188.3384,3,0,3.801625,0.9965439,233.9396,209.1783,12.87622,9437,4646,182.8249,534.9578,252,452,1202,174,174,109.8159,1000,1
1947.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,18.89981,0,0,64.21824,40.89109,8.840892,184.7884,3,0,3.801625,1.308112,262.207,227.559,19.02568,9437,4646,182.8249,743.4911,252,452,1202,174,174,106.7287,1000,1
1947.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,0,0,72.91179,30.37894,6.568105,170.9896,4,0,3.801625,1.468441,265.1916,223.9812,22.31368,9437,4646,182.8249,945.1585,252,452,1202,174,174,100.1133,1000,1
1947.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,60.0531,35.47689,7.670311,179.9693,3,0,3.801625,1.319802,243.0341,204.8584,19.71198,9437,4646,182.8249,1130.305,252,452,1202,174,174,89.96963,1000,1
1947.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,13.8448,0,0,35.26133,29.35746,6.347254,187.9884,3,0,3.801625,0.9959317,189.1306,161.7481,13.75286,9437,4646,182.8249,1278.3,252,452,1202,174,174,76.29776,1000,1
1947.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,20.86359,0,0,15.38061,18.90541,4.087459,188.5314,3,0,3.57633,0.6941499,118.6917,100.9536,9.15132,9437,4646,169.4473,1370.102,252,465.377576828003,1202,174,176,64.08047,1000,1
1947.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,32.26843,0,0,0,15.43506,3.590044,188.5732,3,8.44432,0,0.3477341,0,0,5.077299,9437,4646,0,1365.025,252,634.824862957001,1202,174,181,0,1000,1
1947.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,3.28003,9919,4884,0,453.5009,252,634.824862957001,1389.28999757767,185,181,0,1000,1
1948,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,2.796399,9919,4884,0,450.7045,266,470,1288,185,181,0,1000,1
1948.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,3.075717,9919,4884,0,447.6288,266,470,1288,185,181,0,1000,1
1948.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,4.839679,9919,4884,0,442.7891,266,470,1288,185,181,0,1000,1
1948.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,8.681002,9919,4884,0,434.1081,266,470,1288,185,181,889,1000,1
1948.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,15.20105,0,0,44.6044,0,11.041,187.799,3,0,3.938981,0.9965439,239.079,213.5926,13.54865,9919,4884,188.2391,549.4445,266,470,1288,185,181,101.4066,1000,1
1948.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,14.35307,0,0,65.5322,42.09714,8.720286,186.3963,3,0,3.938981,1.308112,267.5652,231.9025,20.00348,9919,4884,188.2391,761.3434,266,470,1288,185,181,98.55582,1000,1
1948.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,0,0,74.27731,31.27495,6.478505,170.4256,4,0,3.938981,1.468441,270.1513,227.734,23.44102,9919,4884,188.2391,965.6364,266,470,1288,185,181,92.44696,1000,1
1948.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,61.08326,36.52325,7.565675,177.4333,4,0,3.938981,1.319802,247.1971,207.9034,20.69779,9919,4884,188.2391,1152.842,266,470,1288,185,181,83.08009,1000,1
1948.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,9.978699,0,0,35.81493,30.22334,6.260667,187.9857,3,0,3.938981,0.9959317,192.0958,163.9114,14.43807,9919,4884,188.2391,1302.315,266,470,1288,185,181,70.45518,1000,1
1948.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,20.09201,0,0,15.60571,19.46301,4.0317,188.5732,3,0,3.702615,0.6941499,120.4288,102.192,9.607511,9919,4884,174.2115,1394.9,266,484.027577877045,1288,185,181,59.55461,1000,1
1948.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,31.90497,0,0,0,15.88558,3.544992,188.5732,3,8.44432,0,0.3477341,0,0,5.332897,9919,4884,0,1389.567,266,658.239087104797,1288,185,186,0,1000,1
1948.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,3.447307,10402,5122,0,467.0491,266,658.239087104797,1484.86998772621,194,186,0,1000,1
1949,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,2.932803,10402,5122,0,464.1163,279,487,1377,194,186,0,1000,1
1949.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,3.225746,10402,5122,0,460.8906,279,487,1377,194,186,0,1000,1
1949.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,5.069432,10402,5122,0,455.8211,279,487,1377,194,186,0,1000,1
1949.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,9.093,10402,5122,0,446.7281,279,487,1377,194,186,889,1000,1
1949.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,13.83539,0,0,45.31044,0,11.041,188.4586,3,0,4.070514,0.9965439,242.8569,216.6805,14.19559,10402,5122,193.3998,562.1832,279,487,1377,194,186,93.95811,1000,1
1949.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,11.00835,0,0,66.69359,43.23663,8.606338,188.2137,3,0,4.070514,1.308112,272.2995,235.6713,20.97515,10402,5122,193.3998,776.8793,279,487,1377,194,186,91.31671,1000,1
1949.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,0,0,75.72554,32.12151,6.393849,170.0329,4,0,4.070514,1.468441,275.4109,231.8452,24.60005,10402,5122,193.3998,984.1243,279,487,1377,194,186,85.65659,1000,1
1949.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,62.32639,37.51188,7.466812,174.9078,4,0,4.070514,1.319802,252.2211,211.8636,21.73176,10402,5122,193.3998,1174.256,279,487,1377,194,186,76.97772,1000,1
1949.667,eco999,SALO,5,7145,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,5.580383,0,0,36.54484,31.04143,6.178857,188.3923,3,0,4.070514,0.9959317,196.0061,167.0586,15.16204,10402,5122,193.3998,1326.153,279,487,1377,194,186,65.28013,1000,1
1949.75,eco999,SALO,5,7145,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,19.71162,0,0,15.91854,19.98984,3.979016,188.5732,3,0,3.822978,0.6941499,122.8429,104.1345,10.08901,10402,5122,178.7171,1420.198,279,501.682702541351,1377,194,187,55.53888,1000,1
1949.833,eco999,SALO,5,7145,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,31.52328,0,0,0,16.30971,3.502579,188.5732,3,8.44432,0,0.3477341,0,0,5.597544,10402,5122,0,1414.6,279,680.399796485901,1377,194,191,0,1000,1
1949.917,eco999,SALO,5,7145,1,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,188.5732,3,42.91182,0,0.2206066,0,0,3.616118,10889,5361,0,479.9735,279,680.399796485901,1583.45999193192,203,191,0,1000,1
1950,eco999,SALO,5,7145,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,73.05282,0,0.2058431,0,0,3.069644,10889,5361,0,476.9038,291,504,1468,203,191,0,1000,1
1950.083,eco999,SALO,5,7145,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,95.04232,0,0.2462872,0,0,3.376256,10889,5361,0,473.5276,291,504,1468,203,191,0,1000,1
1950.167,eco999,SALO,5,7145,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,111.5409,0,0.3765831,0,0,5.305966,10889,5361,0,468.2216,291,504,1468,203,191,0,1000,1
1950.25,eco999,SALO,5,7145,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,179.536,40.33773,40.33773,0,0,7.555,148.2355,9,0,0,0.6480249,0,0,9.51727,10889,5361,0,458.7044,291,504,1468,203,191,889,1000,1
1950.333,eco999,SALO,5,7145,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,19.23395,0,0,46.04809,0,11.041,182.3224,3,0,4.196419,0.9965439,246.8034,219.9693,14.85793,10889,5361,198.3276,574.5683,291,504,1468,203,191,87.34137,1000,1
1950.417,eco999,SALO,5,7145,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,6.922028,0,0,67.79193,44.31342,8.498658,184.0963,3,0,4.196419,1.308112,276.7755,239.2269,21.95382,10889,5361,198.3276,791.8414,291,504,1468,203,191,84.88597,1000,1
1950.5,eco999,SALO,5,7145,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,0,0,76.97559,32.92148,6.313852,163.9454,5,0,4.196419,1.468441,279.9486,235.2883,25.74787,10889,5361,198.3276,1001.382,291,504,1468,203,191,79.62445,1000,1
1950.583,eco999,SALO,5,7145,1,816,12.06,19.03,22.515,26,112.18,375,0,0,0,0,0,63.3352,38.44609,7.373391,166.9707,5,0,4.196419,1.319802,256.296,214.9244,22.74574,10889,5361,198.3276,1193.561,291,504,1468,203,191,71.55678,1000,1
