Time,Year,Month,Ecoregion,SoilType,NrOfCohorts,MaxLayerRatio,Layers,SumCanopyProp,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),Potential Evapotranspiration(mm),Potential Evaporation(mm),Evaporation(mm),PotentialTranspiration(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),Water(m/m),PressureHead(m),Surface Water (mm),Available Water (mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,SoilDiffusivity(mm2_s),ActiveLayerDepth(mm/mo),LeakageFrac(-),AverageAlbedo(ratio_W_m2),FrostDepth(mm/mo),SPEI,Canopy%N
1978.75,1978,10,eco999,SALO,5,0.999999999948981,2,1.552387,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,49.86156,2.885867,2.885867,11.77545,11.77545,24.17116,3.560883,0.148706,9.07,0,67.64952,0,3.254771,0.6941499,74.33231,58.54783,10.07432,32121.73,15821.13,150.7855,995.9141,760,307.361938476563,6710,624.4967,234.9489,96.52768,0.4093428,0,0.1,0.1086985,0,0,2.3
1978.833,1978,11,eco999,SALO,5,0.999999999948981,2,1.552387,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,0,24.67068,4.118511,0,0,0,14.26189,3.707362,0.1820722,3.53,0,101.0158,8.44432,0,0.3477341,0,0,3.900238,32121.73,15821.13,0,992.0138,760,458.147399902344,6710,624.4967,236.1474,318,0.4093428,0,0.1,0.451108,0,0,0
1978.917,1978,12,eco999,SALO,5,0.999999999948981,2,1.552387,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,0,0,0.1820722,3.53,0,101.0158,42.91182,0,0.2206066,0,0,1.800691,32778.31,16144.88,0,262.1325,760,458.147399902344,7347.64003372192,637.64,236.1474,287,0.4093428,0,0.1,0.75,0,0,0
1979,1979,1,eco999,SALO,5,0.999999999948981,2,1.552387,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,0,0,0.1820722,3.53,0,101.0158,73.05282,0,0.2058431,0,0,1.257134,32778.31,16144.88,0,260.8753,771,222,6812,637.64,236.1474,350,0.4093428,0,0.1,0.75,0,0,0
1979.083,1979,2,eco999,SALO,5,0.999999999948981,2,1.552387,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,0,0,0.1820722,3.53,0,101.0158,95.04232,0,0.2462872,0,0,1.500624,32778.31,16144.88,0,259.3747,771,222,6812,637.64,236.1474,520,0.4093428,0,0.1,0.75,0,0,0
1979.167,1979,3,eco999,SALO,5,0.999999999948981,2,1.552387,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,8.143394,0,0,0,0,0,0,2.392987,0.1954656,2.54,0,114.4092,111.5409,0,0.3765831,0,0,3.342666,32778.31,16144.88,0,256.032,771,222,6812,637.64,236.1474,685,0.4093428,0,0.1,0.75,0,0,0
1979.25,1979,4,eco999,SALO,5,0.999999999948981,2,1.552387,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,113.7004,49.46593,49.46592,39.60377,0,0,0,7.555,0.2216972,1.41,0,140.6407,0,0,0.6480249,0,0,8.667261,32778.31,16144.88,0,247.3647,771,222,6812,637.64,236.1474,889,0.4093428,0,0.1,0.24,0,0,0
1979.333,1979,5,eco999,SALO,5,0.999999999948981,2,1.548651,996,4.91,12.56,16.385,20.21,110.41,375,0,0,28.99323,81.02396,81.02394,34.64287,54.61459,54.61459,0,11.041,0.2028155,2.14,0,121.759,0,5.251982,0.9965439,235.598,205.5867,16.51035,32649.46,16081.42,238.1059,328.8355,771,222,6812,635.0973,235.6815,59.02462,0.4093428,0,0.1,0.1094681,0,0,2.227144
1979.417,1979,6,eco999,SALO,5,0.999999999948981,2,1.548651,968,10.6,17.96,21.64,25.32,129.3,375,0,0,2.231994,114.0196,6.338401,6.3384,77.23244,77.23244,52.84309,7.645691,0.1858239,3.21,0,104.7675,0,5.251982,1.308112,254.2933,212.288,27.49562,32649.46,16081.42,238.1059,513.6279,771,222,6812,635.0973,235.6815,57.36529,0.4093428,0,0.1,0.1094681,0,0,2.227144
1979.5,1979,7,eco999,SALO,5,0.999999999948981,2,1.548651,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0.004507601,133.6777,7.439785,7.439784,84.56892,84.56892,39.24645,5.681355,0.144943,10.22,0,63.88652,0,5.251982,1.468441,248.0021,198.0372,33.33508,32649.46,16081.42,238.1059,678.33,771,222,6812,635.0973,235.6815,53.80959,0.4093428,0,0.1,0.1094681,0,0,2.227144
1979.583,1979,8,eco999,SALO,5,0.999999999948981,2,1.548651,816,12.06,19.03,22.515,26,112.18,375,0,0,0,114.9885,6.399643,6.399643,68.6944,68.6944,45.83247,6.634754,0.1295617,17.23,0,48.50524,0,5.251982,1.319802,224.1722,177.8884,28.79484,32649.46,16081.42,238.1059,827.4236,771,222,6812,635.0973,235.6815,48.35752,0.4093428,0,0.1,0.1094681,0,0,2.227144
1979.667,1979,9,eco999,SALO,5,0.999999999948981,2,1.548651,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,75.86906,4.222465,4.222464,40.1691,40.1691,37.9268,5.490321,0.134583,14.43,0,53.52656,0,5.251982,0.9959317,173.7892,140.5974,18.19904,32649.46,16081.42,238.1059,949.8219,771,222,6812,635.0973,235.6815,41.00907,0.4093428,0,0.1,0.1094681,0,0,2.227144
1979.75,1979,10,eco999,SALO,5,0.999999999948981,2,1.548651,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,49.86156,2.775027,2.775027,11.77549,11.77549,24.42383,3.535617,0.151853,8.22,0,70.79654,0,3.281363,0.6941499,74.33257,58.48698,10.23145,32649.46,16081.42,151.3691,998.0774,771,308.736835479736,6812,635.0973,237.1013,94.78177,0.4093428,0,0.1,0.1094681,0,0,2.3
1979.833,1979,11,eco999,SALO,5,0.999999999948981,2,1.548651,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,0.116083,24.67068,4.058713,0,0,0,14.36035,3.697516,0.1850145,3.28,0,103.958,8.44432,0,0.3477341,0,0,3.961039,32649.46,16081.42,0,994.1163,771,460.105930328369,6812,635.0973,238.1059,318,0.4093428,0,0.1,0.451108,0,0,0
1979.917,1979,12,eco999,SALO,5,0.999999999948981,2,1.548651,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,0,0,0.1850145,3.28,0,103.958,42.91182,0,0.2206066,0,0,1.828741,33299.59,16401.26,0,264.3065,771,460.105930328369,7460.12297821045,648.123,238.1059,287,0.4093428,0,0.1,0.75,0,0,0
1980,1980,1,eco999,SALO,5,0.999999999948981,2,1.548651,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,0,0,0.1850145,3.28,0,103.958,73.05282,0,0.2058431,0,0,1.276053,33299.59,16401.26,0,263.0305,782,222,6916,648.123,238.1059,350,0.4093428,0,0.1,0.75,0,0,0
1980.083,1980,2,eco999,SALO,5,0.999999999948981,2,1.548651,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,0,0,0.1850145,3.28,0,103.958,95.04232,0,0.2462872,0,0,1.523204,33299.59,16401.26,0,261.5073,782,222,6916,648.123,238.1059,520,0.4093428,0,0.1,0.75,0,0,0
1980.167,1980,3,eco999,SALO,5,0.999999999948981,2,1.548651,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,10.16235,0,0,0,0,0,0,2.392987,0.1963889,2.48,0,115.3325,111.5409,0,0.3765831,0,0,3.398846,33299.59,16401.26,0,258.1085,782,222,6916,648.123,238.1059,685,0.4093428,0,0.1,0.75,0,0,0
1980.25,1980,4,eco999,SALO,5,0.999999999948981,2,1.548651,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,105.2611,49.63456,49.63457,39.48577,0,0,0,7.555,0.2311778,1.16,0,150.1213,0,0,0.6480249,0,0,8.811938,33299.59,16401.26,0,249.2965,782,222,6916,648.123,238.1059,889,0.4093428,0,0.1,0.24,0,0,0
1980.333,1980,5,eco999,SALO,5,0.999999999948981,2,1.545123,996,4.91,12.56,16.385,20.21,110.41,375,0,0,38.89686,81.21306,81.21305,36.52249,54.90092,54.90092,0,11.041,0.2002265,2.27,0,119.17,0,5.312591,0.9965439,236.8403,206.6454,16.78286,33176.62,16340.69,239.7157,330.8572,782,222,6916,645.6956,237.6677,56.83308,0.4093428,0,0.1,0.1102005,0,0,2.226646
1980.417,1980,6,eco999,SALO,5,0.999999999948981,2,1.545123,968,10.6,17.96,21.64,25.32,129.3,375,0,0,10.23788,114.0726,6.134026,6.134026,77.50968,77.50968,53.30378,7.599623,0.1747414,4.28,0,93.68501,0,5.312591,1.308112,255.1772,212.9148,27.92293,33176.62,16340.69,239.7157,515.849,782,222,6916,645.6956,237.6677,55.23536,0.4093428,0,0.1,0.1102005,0,0,2.226646
1980.5,1980,7,eco999,SALO,5,0.999999999948981,2,1.545123,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,133.4698,7.184677,7.184677,84.70322,84.70322,39.58975,5.647025,0.1336769,14.89,0,52.62043,0,5.312591,1.468441,248.3676,198.0968,33.82198,33176.62,16340.69,239.7157,680.1238,782,222,6916,645.6956,237.6677,51.81168,0.4093428,0,0.1,0.1102005,0,0,2.226646
1980.583,1980,8,eco999,SALO,5,0.999999999948981,2,1.545123,816,12.06,19.03,22.515,26,112.18,375,0,0,0,114.6486,6.17153,6.171529,68.70418,68.70418,46.23338,6.594663,0.1181532,26.46,0,37.09675,0,5.312591,1.319802,224.1784,177.6113,29.19908,33176.62,16340.69,239.7157,828.5361,782,222,6916,645.6956,237.6677,46.56204,0.4093428,0,0.1,0.1102005,0,0,2.226646
1980.667,1980,9,eco999,SALO,5,0.999999999948981,2,1.545123,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,75.58539,4.068761,4.068761,40.13984,40.13984,38.25855,5.457145,0.123059,21.89,0,42.00252,0,5.312591,0.9959317,173.6427,140.2479,18.44925,33176.62,16340.69,239.7157,950.3348,782,222,6916,645.6956,237.6677,39.48643,0.4093428,0,0.1,0.1102005,0,0,2.226646
1980.75,1980,10,eco999,SALO,5,0.999999999948981,2,1.545123,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,49.6535,2.672847,2.672847,11.72188,11.72188,24.63747,3.514253,0.1402925,11.89,0,59.23603,0,3.302925,0.6941499,73.99412,58.10397,10.37138,33176.62,16340.69,151.7948,998.0674,782,309.920917510986,6916,645.6956,238.8929,93.353,0.4093428,0,0.1,0.1102005,0,0,2.3
1980.833,1980,11,eco999,SALO,5,0.999999999948981,2,1.545123,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,0,24.57916,3.995986,0,0,0,14.43999,3.689552,0.1734984,4.42,0,92.44197,8.44432,0,0.3477341,0,0,4.017163,33176.62,16340.69,0,994.0503,782,461.715713500977,6916,645.6956,239.7157,318,0.4093428,0,0.1,0.4511079,0,0,0
1980.917,1980,12,eco999,SALO,5,0.999999999948981,2,1.545123,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,0,0,0.1734984,4.42,0,92.44197,42.91182,0,0.2206066,0,0,1.856227,33816.14,16655.83,0,266.0934,782,461.715713500977,7574.57997512817,658.58,239.7157,287,0.4093428,0,0.1,0.7499999,0,0,0
1981,1981,1,eco999,SALO,5,0.999999999948981,2,1.545123,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,0,0,0.1734984,4.42,0,92.44197,73.05282,0,0.2058431,0,0,1.29483,33816.14,16655.83,0,264.7986,792,222,7022,658.58,239.7157,350,0.4093428,0,0.1,0.7499999,0,0,0
1981.083,1981,2,eco999,SALO,5,0.999999999948981,2,1.545123,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,0,0,0.1734984,4.42,0,92.44197,95.04232,0,0.2462872,0,0,1.545615,33816.14,16655.83,0,263.2529,792,222,7022,658.58,239.7157,520,0.4093428,0,0.1,0.7499999,0,0,0
1981.167,1981,3,eco999,SALO,5,0.999999999948981,2,1.545123,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,3.171381,0,0,0,0,0,0,2.392987,0.1918639,2.77,0,110.8074,111.5409,0,0.3765831,0,0,3.44295,33816.14,16655.83,0,259.81,792,222,7022,658.58,239.7157,685,0.4093428,0,0.1,0.7499999,0,0,0
1981.25,1981,4,eco999,SALO,5,0.999999999948981,2,1.545123,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,104.7003,49.46593,49.46592,38.92094,0,0,0,7.555,0.2277784,1.24,0,146.722,0,0,0.6480249,0,0,8.927427,33816.14,16655.83,0,250.8826,792,222,7022,658.58,239.7157,889,0.4093428,0,0.1,0.24,0,0,0
1981.333,1981,5,eco999,SALO,5,0.999999999948981,2,1.54182,996,4.91,12.56,16.385,20.21,110.41,375,0,0,36.82624,81.02396,81.02394,35.96389,54.89093,54.89093,0,11.041,0.1994663,2.31,0,118.4099,0,5.362905,0.9965439,236.8092,206.4693,17.01458,33699.96,16598.61,241.0019,331.4863,792,222,7022,656.286,239.307,55.05972,0.4093428,0,0.1,0.1108901,0,0,2.226205
1981.417,1981,6,eco999,SALO,5,0.999999999948981,2,1.54182,968,10.6,17.96,21.64,25.32,129.3,375,0,0,9.071274,114.0196,5.964378,5.964379,77.65771,77.65771,53.68394,7.561607,0.1748274,4.27,0,93.77091,0,5.362905,1.308112,255.6388,213.1736,28.33558,33699.96,16598.61,241.0019,516.3242,792,222,7022,656.286,239.307,53.51186,0.4093428,0,0.1,0.1108901,0,0,2.226205
1981.5,1981,7,eco999,SALO,5,0.999999999948981,2,1.54182,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,133.6777,6.99947,6.999469,85.03918,85.03918,39.87316,5.618684,0.1333569,15.06,0,52.30046,0,5.362905,1.468441,249.3273,198.8152,34.35365,33699.96,16598.61,241.0019,680.7858,792,222,7022,656.286,239.307,50.195,0.4093428,0,0.1,0.1108901,0,0,2.226205
1981.583,1981,8,eco999,SALO,5,0.999999999948981,2,1.54182,816,12.06,19.03,22.515,26,112.18,375,0,0,0,114.9885,6.020888,6.020887,69.07201,69.07201,46.56435,6.561565,0.1173181,27.35,0,36.26163,0,5.362905,1.319802,225.3556,178.565,29.6749,33699.96,16598.61,241.0019,829.676,792,222,7022,656.286,239.307,45.10917,0.4093428,0,0.1,0.1108901,0,0,2.226205
1981.667,1981,9,eco999,SALO,5,0.999999999948981,2,1.54182,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,75.86906,3.972563,3.972564,40.38403,40.38403,38.53243,5.429757,0.1218293,22.94,0,40.77282,0,5.362905,0.9959317,174.6812,141.1261,18.75528,33699.96,16598.61,241.0019,952.0468,792,222,7022,656.286,239.307,38.25434,0.4093428,0,0.1,0.1108901,0,0,2.226205
1981.75,1981,10,eco999,SALO,5,0.999999999948981,2,1.54182,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,49.86156,2.61079,2.61079,11.76276,11.76276,24.81384,3.496616,0.1389253,12.45,0,57.86885,0,3.319689,0.6941499,74.2522,58.33241,10.54414,33699.96,16598.61,152.078,999.8351,792,310.923835754395,7022,656.286,240.3475,92.21719,0.4093428,0,0.1,0.1108901,0,0,2.3
1981.833,1981,11,eco999,SALO,5,0.999999999948981,2,1.54182,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,0,24.67068,3.974052,0,0,0,14.50179,3.683372,0.1720757,4.59,0,91.01922,8.44432,0,0.3477341,0,0,4.082026,33699.96,16598.61,0,995.7531,792,463.001884460449,7022,656.286,241.0019,318,0.4093428,0,0.1,0.4511079,0,0,0
1981.917,1981,12,eco999,SALO,5,0.999999999948981,2,1.54182,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,0,0,0.1720757,4.59,0,91.01922,42.91182,0,0.2206066,0,0,1.884558,34333.34,16910.2,0,267.5211,792,463.001884460449,7690.97183990479,668.9718,241.0019,287,0.4093428,0,0.1,0.7499999,0,0,0
1982,1982,1,eco999,SALO,5,0.999999999948981,2,1.54182,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,0,0,0.1720757,4.59,0,91.01922,73.05282,0,0.2058431,0,0,1.313625,34333.34,16910.2,0,266.2075,802,222,7129,668.9718,241.0019,350,0.4093428,0,0.1,0.7499999,0,0,0
1982.083,1982,2,eco999,SALO,5,0.999999999948981,2,1.54182,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,0,0,0.1720757,4.59,0,91.01922,95.04232,0,0.2462872,0,0,1.568046,34333.34,16910.2,0,264.6395,802,222,7129,668.9718,241.0019,520,0.4093428,0,0.1,0.7499999,0,0,0
1982.167,1982,3,eco999,SALO,5,0.999999999948981,2,1.54182,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,2.513398,0,0,0,0,0,0,2.392987,0.1910991,2.82,0,110.0427,111.5409,0,0.3765831,0,0,3.492949,34333.34,16910.2,0,261.1465,802,222,7129,668.9718,241.0019,685,0.4093428,0,0.1,0.7499999,0,0,0
1982.25,1982,4,eco999,SALO,5,0.999999999948981,2,1.54182,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,106.4245,49.46593,49.46592,38.90223,0,0,0,7.555,0.2253082,1.31,0,144.2517,0,0,0.6480249,0,0,9.057138,34333.34,16910.2,0,252.0894,802,222,7129,668.9718,241.0019,889,0.4093428,0,0.1,0.24,0,0,0
1982.333,1982,5,eco999,SALO,5,0.999999999948981,2,1.538671,996,4.91,12.56,16.385,20.21,110.41,375,0,0,33.67735,81.02396,81.02394,35.18555,54.97466,54.97466,0,11.041,0.2008396,2.24,0,119.7832,0,5.403323,0.9965439,237.1738,206.7257,17.26489,34221.41,16855.07,241.9832,332.2789,802,222,7129,666.7611,240.6142,53.65431,0.4093428,0,0.1,0.1115533,0,0,2.225812
1982.417,1982,6,eco999,SALO,5,0.999999999948981,2,1.538671,968,10.6,17.96,21.64,25.32,129.3,375,0,0,3.949282,114.0196,5.833748,5.833748,77.78967,77.78967,53.98779,7.531222,0.1810479,3.63,0,99.99143,0,5.403323,1.308112,256.05,213.4332,28.75257,34221.41,16855.07,241.9832,516.9595,802,222,7129,666.7611,240.6142,52.14596,0.4093428,0,0.1,0.1115533,0,0,2.225812
1982.5,1982,7,eco999,SALO,5,0.999999999948981,2,1.538671,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,133.6777,6.845587,6.845587,85.18665,85.18665,40.0998,5.59602,0.1393797,12.26,0,58.32327,0,5.403323,1.468441,249.7368,199.0445,34.85931,34221.41,16855.07,241.9832,681.1448,802,222,7129,666.7611,240.6142,48.91377,0.4093428,0,0.1,0.1115533,0,0,2.225812
1982.583,1982,8,eco999,SALO,5,0.999999999948981,2,1.538671,816,12.06,19.03,22.515,26,112.18,375,0,0,0,114.9885,5.888519,5.888518,69.19125,69.19125,46.82902,6.535099,0.1231158,21.85,0,42.05939,0,5.403323,1.319802,225.724,178.7663,30.11178,34221.41,16855.07,241.9832,829.7993,802,222,7129,666.7611,240.6142,43.95775,0.4093428,0,0.1,0.1115533,0,0,2.225812
1982.667,1982,9,eco999,SALO,5,0.999999999948981,2,1.538671,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,75.86906,3.885226,3.885226,40.45234,40.45234,38.75145,5.407855,0.1274489,18.6,0,46.39251,0,5.403323,0.9959317,174.9606,141.2858,19.03142,34221.41,16855.07,241.9832,952.0538,802,222,7129,666.7611,240.6142,37.2779,0.4093428,0,0.1,0.1115533,0,0,2.225812
1982.75,1982,10,eco999,SALO,5,0.999999999948981,2,1.538671,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,49.86156,2.553392,2.553392,11.75071,11.75071,24.95488,3.482512,0.1444874,10.37,0,63.43096,0,3.331743,0.6941499,74.17615,58.24126,10.69936,34221.41,16855.07,152.2221,999.5956,802,311.761108398438,7129,666.7611,241.4857,91.35398,0.4093428,0,0.1,0.1115533,0,0,2.3
1982.833,1982,11,eco999,SALO,5,0.999999999948981,2,1.538671,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,0,24.67068,3.947794,0,0,0,14.54616,3.678935,0.1775978,3.97,0,96.54134,8.44432,0,0.3477341,0,0,4.142087,34221.41,16855.07,0,995.4534,802,463.983245849609,7129,666.7611,241.9832,318,0.4093428,0,0.1,0.451108,0,0,0
1982.917,1982,12,eco999,SALO,5,0.999999999948981,2,1.538671,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,0,0,0.1775978,3.97,0,96.54134,42.91182,0,0.2206066,0,0,1.912268,34845.45,17162.58,0,268.6105,802,463.983245849609,7808.31565093994,679.3157,241.9832,287,0.4093428,0,0.1,0.7500001,0,0,0
1983,1983,1,eco999,SALO,5,0.999999999948981,2,1.538671,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,0,0,0.1775978,3.97,0,96.54134,73.05282,0,0.2058431,0,0,1.332245,34845.45,17162.58,0,267.2783,812,222,7238,679.3157,241.9832,350,0.4093428,0,0.1,0.7500001,0,0,0
1983.083,1983,2,eco999,SALO,5,0.999999999948981,2,1.538671,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,0,0,0.1775978,3.97,0,96.54134,95.04232,0,0.2462872,0,0,1.590269,34845.45,17162.58,0,265.688,812,222,7238,679.3157,241.9832,520,0.4093428,0,0.1,0.7500001,0,0,0
1983.167,1983,3,eco999,SALO,5,0.999999999948981,2,1.538671,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,5.343615,0,0,0,0,0,0,2.392987,0.193791,2.64,0,112.7346,111.5409,0,0.3765831,0,0,3.542483,34845.45,17162.58,0,262.1455,812,222,7238,679.3157,241.9832,685,0.4093428,0,0.1,0.7500001,0,0,0
1983.25,1983,4,eco999,SALO,5,0.999999999948981,2,1.538671,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,112.8222,49.46593,49.46592,38.27512,0,0,0,7.555,0.2222294,1.4,0,141.173,0,0,0.6480249,0,0,9.185647,34845.45,17162.58,0,252.9599,812,222,7238,679.3157,241.9832,889,0.4093428,0,0.1,0.24,0,0,0
1983.333,1983,5,eco999,SALO,5,0.999999999948981,2,1.535694,996,4.91,12.56,16.385,20.21,110.41,375,0,0,38.06317,81.02396,81.02394,36.40624,55.0252,55.0252,0,11.041,0.1921039,2.75,0,111.0475,0,5.434347,0.9965439,237.3998,206.877,17.51339,34738.73,17110.02,242.6854,332.7595,812,222,7238,677.2071,241.6186,52.57702,0.4093428,0,0.1,0.1121842,0,0,2.225465
1983.417,1983,6,eco999,SALO,5,0.999999999948981,2,1.535694,968,10.6,17.96,21.64,25.32,129.3,375,0,0,7.526661,114.0196,5.735509,5.735509,77.87514,77.87514,54.21998,7.508003,0.1685387,5.06,0,87.48227,0,5.434347,1.308112,256.3105,213.5891,29.16655,34738.73,17110.02,242.6854,517.182,812,222,7238,677.2071,241.6186,51.09895,0.4093428,0,0.1,0.1121842,0,0,2.225465
1983.5,1983,7,eco999,SALO,5,0.999999999948981,2,1.535694,908,13.16,20.38,23.99,27.6,96.06,375,0,0,0,133.6777,6.729771,6.729771,85.28356,85.28356,40.27314,5.578685,0.1267335,19.09,0,45.67709,0,5.434347,1.468441,250.0005,199.1836,35.36131,34738.73,17110.02,242.6854,681.0043,812,222,7238,677.2071,241.6186,47.93166,0.4093428,0,0.1,0.1121842,0,0,2.225465
1983.583,1983,8,eco999,SALO,5,0.999999999948981,2,1.535694,816,12.06,19.03,22.515,26,112.18,375,0,0,0,114.9885,5.788895,5.788895,69.27033,69.27033,47.03145,6.514854,0.110308,36.44,0,29.25157,0,5.434347,1.319802,225.9634,178.8904,30.54552,34738.73,17110.02,242.6854,829.3492,812,222,7238,677.2071,241.6186,43.07515,0.4093428,0,0.1,0.1121842,0,0,2.225465
1983.667,1983,9,eco999,SALO,5,0.999999999948981,2,1.535694,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,0,75.86906,3.819495,3.819495,40.49802,40.49802,38.91897,5.391103,0.1145104,30.61,0,33.45396,0,5.434347,0.9959317,175.1437,141.3862,19.30556,34738.73,17110.02,242.6854,951.4299,812,222,7238,677.2071,241.6186,36.52942,0.4093428,0,0.1,0.1121842,0,0,2.225465
1983.75,1983,10,eco999,SALO,5,0.999999999948981,2,1.535694,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,0,49.86156,2.510193,2.510193,11.73554,11.73554,25.06276,3.471724,0.1315102,16.07,0,50.4538,0,3.339407,0.6941499,74.08037,58.14335,10.85346,34738.73,17110.02,152.2425,998.7198,812,312.44291305542,7238,677.2071,242.3315,90.74084,0.4093428,0,0.1,0.1121842,0,0,2.3
1983.833,1983,11,eco999,SALO,5,0.999999999948981,2,1.535694,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,0,24.67068,3.931187,0,0,0,14.57434,3.676116,0.1645952,5.65,0,83.53878,8.44432,0,0.3477341,0,0,4.201716,34738.73,17110.02,0,994.5181,812,464.68542098999,7238,677.2071,242.6854,318,0.4093428,0,0.1,0.451108,0,0,0
1983.917,1983,12,eco999,SALO,5,0.999999999948981,2,1.535694,287,-10.02,-5.275,-2.9025,-0.53,40.55,375,0,0,0,0,0,0,0,0,0,0,0.1645952,5.65,0,83.53878,42.91182,0,0.2206066,0,0,1.939777,35353.55,17413.11,0,269.39,812,464.68542098999,7927.5876121521,689.5876,242.6854,287,0.4093428,0,0.1,0.7500001,0,0,0
1984,1984,1,eco999,SALO,5,0.999999999948981,2,1.535694,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,0,0,0.1645952,5.65,0,83.53878,73.05282,0,0.2058431,0,0,1.350713,35353.55,17413.11,0,268.0392,823,221,7348,689.5876,242.6854,350,0.4093428,0,0.1,0.7500001,0,0,0
1984.083,1984,2,eco999,SALO,5,0.999999999948981,2,1.535694,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,0,0,0.1645952,5.65,0,83.53878,95.04232,0,0.2462872,0,0,1.612311,35353.55,17413.11,0,266.4269,823,221,7348,689.5876,242.6854,520,0.4093428,0,0.1,0.7500001,0,0,0
1984.167,1984,3,eco999,SALO,5,0.999999999948981,2,1.535694,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,0.2346307,0,0,0,0,0,0,2.392987,0.1858974,3.21,0,104.841,111.5409,0,0.3765831,0,0,3.597803,35353.55,17413.11,0,262.8291,823,221,7348,689.5876,242.6854,685,0.4093428,0,0.1,0.7500001,0,0,0
1984.25,1984,4,eco999,SALO,5,0.999999999948981,2,1.535694,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,104.3517,49.63456,49.63457,38.31113,0,0,0,7.555,0.2227703,1.38,0,141.7138,0,0,0.6480249,0,0,9.328031,35353.55,17413.11,0,253.5011,823,221,7348,689.5876,242.6854,889,0.4093428,0,0.1,0.24,0,0,0
